S.No,QbId,Ref No (Payment No),Payment Date,Customer,Payment method,Deposit To Account Name,Invoice No,Journal No,QB Journal Id,QB Invoice Id,QB Credit Memo Id,Credit Memo No,Amount,Total,Reference No,Memo,Currency Code,Exchange Rate,REFERENCE_NO,TOTAL,CUSTOMER,QB_INVOICE_ID,ORIG_REFERENCE_NO,ORIG_TOTAL,ORIG_CUSTOMER,ORIG_QB_INVOICE_ID,MATCH_LEVEL,MATCHED_CRB_INDEX,MATCH_TYPE
1117,171321,,2024-05-16,JEE WATER REF. STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73457,,,168835.0,,,500.0,500.0,107208,,PHP,,107208,500.0,JEE WATER REF. STATION,168835,107208,500.0,JEE WATER REF. STATION,168835.0,,,
1118,171320,,2024-05-16,PLACER H2O WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73473,,,168851.0,,,500.0,500.0,107207,,PHP,,107207,500.0,PLACER H2O WATER REFILLING STATION,168851,107207,500.0,PLACER H2O WATER REFILLING STATION,168851.0,,,
1119,171319,,2024-05-16,AKUA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73472,,,168850.0,,,500.0,500.0,107206,,PHP,,107206,500.0,AKUA WATER REFILLING STATION,168850,107206,500.0,AKUA WATER REFILLING STATION,168850.0,,,
1120,171318,,2024-05-16,ANDRICH WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73450,,,168828.0,,,500.0,500.0,107205,,PHP,,107205,500.0,ANDRICH WATER REFILLING STATION,168828,107205,500.0,ANDRICH WATER REFILLING STATION,168828.0,,,
1121,171325,,2024-05-16,AQUA CARE PURIFIED WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73451,,,168829.0,,,500.0,500.0,107212,,PHP,,107212,500.0,AQUA CARE PURIFIED WATER REFILLING STATION,168829,107212,500.0,AQUA CARE PURIFIED WATER REFILLING STATION,168829.0,,,
1122,171324,,2024-05-16,ALKA - GEL FLOW,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73448,,,168826.0,,,500.0,500.0,107211,,PHP,,107211,500.0,ALKA - GEL FLOW,168826,107211,500.0,ALKA - GEL FLOW,168826.0,,,
1123,171323,,2024-05-16,QUALIPURE-NAVY ROAD,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73460,,,168838.0,,,500.0,500.0,107210,,PHP,,107210,500.0,QUALIPURE-NAVY ROAD,168838,107210,500.0,QUALIPURE-NAVY ROAD,168838.0,,,
1124,171322,,2024-05-16,BONG AQUAJUST,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73729,,,168952.0,,,500.0,500.0,107209,,PHP,,107209,500.0,BONG AQUAJUST,168952,107209,500.0,BONG AQUAJUST,168952.0,,,
1125,171328,,2024-05-16,KUKIS PURIFIED WATER (PUREFLOW SIGNAL),Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73458,,,168836.0,,,500.0,500.0,107215,,PHP,,107215,500.0,KUKIS PURIFIED WATER (PUREFLOW SIGNAL),168836,107215,500.0,KUKIS PURIFIED WATER (PUREFLOW SIGNAL),168836.0,,,
1126,171327,,2024-05-16,AGUA PURE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73475,,,168853.0,,,500.0,500.0,107214,,PHP,,107214,500.0,AGUA PURE,168853,107214,500.0,AGUA PURE,168853.0,,,
1127,171326,,2024-05-16,VMJ WATER REF. STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73463,,,168841.0,,,500.0,500.0,107213,,PHP,,107213,500.0,VMJ WATER REF. STATION,168841,107213,500.0,VMJ WATER REF. STATION,168841.0,,,
1128,171332,,2024-05-16,GOLDEN TRI-BLOC INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73465,,,168843.0,,,500.0,500.0,107220,,PHP,,107220,500.0,GOLDEN TRI-BLOC INC.,168843,107220,500.0,GOLDEN TRI-BLOC INC.,168843.0,,,
1129,171331,,2024-05-16,MINISTOP-VISAYAS/UNCLE JOHN'S TRIUMPH SIGNAL VILLAGE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73466,,,168844.0,,,500.0,500.0,107219,,PHP,,107219,500.0,MINISTOP-VISAYAS/UNCLE JOHN'S TRIUMPH SIGNAL VILLAGE,168844,107219,500.0,MINISTOP-VISAYAS/UNCLE JOHN'S TRIUMPH SIGNAL VILLAGE,168844.0,,,
1130,171330,,2024-05-16,MEGACITIES WATER REFILLING SATATION  CANCEL,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73476,,,168854.0,,,500.0,500.0,107218,,PHP,,107218,500.0,MEGACITIES WATER REFILLING SATATION  CANCEL,168854,107218,500.0,MEGACITIES WATER REFILLING SATATION  CANCEL,168854.0,,,
1131,171329,,2024-05-16,AQUABELL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73468,,,168846.0,,,500.0,500.0,107217,,PHP,,107217,500.0,AQUABELL WATER REFILLING STATION,168846,107217,500.0,AQUABELL WATER REFILLING STATION,168846.0,,,
1132,171334,,2024-05-16,QUINTERO WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73467,,,168845.0,,,500.0,500.0,107222,,PHP,,107222,500.0,QUINTERO WATER STATION,168845,107222,500.0,QUINTERO WATER STATION,168845.0,,,
1133,171333,,2024-05-16,ANDOK'S LITSON CORP.-BALLECER,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73464,,,168842.0,,,500.0,500.0,107221,,PHP,,107221,500.0,ANDOK'S LITSON CORP.-BALLECER,168842,107221,500.0,ANDOK'S LITSON CORP.-BALLECER,168842.0,,,
1134,171340,,2024-05-27,"N-LIMA BGC PROPERTIES, INC.",Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73315,,,168691.0,,,1000.0,1000.0,107276,,PHP,,107276,1000.0,"N-LIMA BGC PROPERTIES, INC.",168691,107276,1000.0,"N-LIMA BGC PROPERTIES, INC.",168691.0,,,
1135,171339,,2024-05-23,ICHIE AND GEM WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,72921,,,168303.0,,,500.0,500.0,107273,,PHP,,107273,500.0,ICHIE AND GEM WATER STATION,168303,107273,500.0,ICHIE AND GEM WATER STATION,168303.0,,,
1136,171338,,2024-05-27,NATURES FLOW WATER REF. STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73459,,,168837.0,,,500.0,500.0,107228,,PHP,,107228,500.0,NATURES FLOW WATER REF. STATION,168837,107228,500.0,NATURES FLOW WATER REF. STATION,168837.0,,,
1137,171336,,2024-05-17,"MAMA FAST FOODS INDUSTRIES, INC.",Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,50007,,,168040.0,,,2000.0,2000.0,107226,,PHP,,107226,2000.0,"MAMA FAST FOODS INDUSTRIES, INC.",168040,107226,2000.0,"MAMA FAST FOODS INDUSTRIES, INC.",168040.0,,,
1138,171335,,2024-05-16,NIM-BRIGHT WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73645,,,168938.0,,,500.0,500.0,107223,,PHP,,107223,500.0,NIM-BRIGHT WATER STATION,168938,107223,500.0,NIM-BRIGHT WATER STATION,168938.0,,,
1139,171342,,2024-05-27,ELISHA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73031,,,168412.0,,,375.0,375.0,107416,,PHP,,107416,375.0,ELISHA WATER REFILLING STATION,168412,107416,375.0,ELISHA WATER REFILLING STATION,168412.0,,,
1140,171341,,2024-05-20,BANANA LEAF,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73133,,,168513.0,,,500.0,500.0,107309,,PHP,,107309,500.0,BANANA LEAF,168513,107309,500.0,BANANA LEAF,168513.0,,,
1141,171345,,2024-05-28,AQUA NONONG,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73041,,,168422.0,,,350.0,350.0,107568,,PHP,,107568,350.0,AQUA NONONG,168422,107568,350.0,AQUA NONONG,168422.0,,,
1142,171344,,2024-05-28,CAYEL PURIFIED WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73044,,,168425.0,,,375.0,375.0,107555,,PHP,,107555,375.0,CAYEL PURIFIED WATER STATION,168425,107555,375.0,CAYEL PURIFIED WATER STATION,168425.0,,,
1143,171348,,2024-05-30,STATION SQUARE EAST COMMERCIAL CORP.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73335,,,168711.0,,,12250.0,12250.0,107610,,PHP,,107610,12250.0,STATION SQUARE EAST COMMERCIAL CORP.,168711,107610,12250.0,STATION SQUARE EAST COMMERCIAL CORP.,168711.0,,,
1144,171346,,2024-05-28,AQUA KENTA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73159,,,168539.0,,,350.0,350.0,107569,,PHP,,107569,350.0,AQUA KENTA,168539,107569,350.0,AQUA KENTA,168539.0,,,
1145,171349,,2024-05-30,STATION SQUARE EAST COMMERCIAL CORP.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73334,,,168710.0,,,3850.0,3850.0,107611,,PHP,,107611,3850.0,STATION SQUARE EAST COMMERCIAL CORP.,168710,107611,3850.0,STATION SQUARE EAST COMMERCIAL CORP.,168710.0,,,
1146,171421,,2024-05-07,"MAX'S KITCHEN, INC.",Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74020,,,167549.0,,,1100.0,1100.0,106396,,PHP,,106396,1100.0,"MAX'S KITCHEN, INC.",167549,106396,1100.0,"MAX'S KITCHEN, INC.",167549.0,,,
1147,171423,,2024-05-07,ASTEEEG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74024,,,167552.0,,,500.0,500.0,106400,,PHP,,106400,500.0,ASTEEEG WATER REFILLING STATION,167552,106400,500.0,ASTEEEG WATER REFILLING STATION,167552.0,,,
1148,171422,,2024-05-07,ARBON LANES CONDOMINIUM CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74021,,,167550.0,,,650.0,650.0,106398,,PHP,,106398,650.0,ARBON LANES CONDOMINIUM CORPORATION,167550,106398,650.0,ARBON LANES CONDOMINIUM CORPORATION,167550.0,,,
1149,171428,,2024-05-08,MEI EDEN PURIFIED WATER,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73959,,,167489.0,,,375.0,375.0,106593,,PHP,,106593,375.0,MEI EDEN PURIFIED WATER,167489,106593,375.0,MEI EDEN PURIFIED WATER,167489.0,,,
1150,171427,,2024-05-08,ZYMVOX WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73966,,,167496.0,,,400.0,400.0,106592,,PHP,,106592,400.0,ZYMVOX WATER STATION,167496,106592,400.0,ZYMVOX WATER STATION,167496.0,,,
1151,171426,,2024-05-08,LOZENDO REFILLING STATION ROYAL SALUTE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74087,,,167616.0,,,400.0,400.0,106589,,PHP,,106589,400.0,LOZENDO REFILLING STATION ROYAL SALUTE,167616,106589,400.0,LOZENDO REFILLING STATION ROYAL SALUTE,167616.0,,,
1152,171425,,2024-05-03,HARICOT CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73854,,,167383.0,,,2000.0,2000.0,106450,,PHP,,106450,2000.0,HARICOT CORPORATION,167383,106450,2000.0,HARICOT CORPORATION,167383.0,,,
1153,171424,,2024-05-02,SYDNEYS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73845,,,167374.0,,,500.0,500.0,106449,,PHP,,106449,500.0,SYDNEYS WATER REFILLING STATION,167374,106449,500.0,SYDNEYS WATER REFILLING STATION,167374.0,,,
1154,171433,,2024-05-20,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74516,,,166400.0,,,500.0,500.0,106600,,PHP,,106600,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166400,106600,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166400.0,,,
1155,171431,,2024-05-13,MAKATI DEVELOPMENT CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73853,,,167382.0,,,1650.0,1650.0,106598,,PHP,,106598,1650.0,MAKATI DEVELOPMENT CORPORATION,167382,106598,1650.0,MAKATI DEVELOPMENT CORPORATION,167382.0,,,
1156,171430,,2024-05-09,SEAFARER WATER REFILLING ATATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74107,,,167636.0,,,500.0,500.0,106597,,PHP,,106597,500.0,SEAFARER WATER REFILLING ATATION,167636,106597,500.0,SEAFARER WATER REFILLING ATATION,167636.0,,,
1157,171434,,2024-05-03,MONCRECHELLE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73855,,,167384.0,,,500.0,500.0,106696,,PHP,,106696,500.0,MONCRECHELLE WATER REFILLING STATION,167384,106696,500.0,MONCRECHELLE WATER REFILLING STATION,167384.0,,,
1158,171435,,2024-05-14,HARICOT CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74429,,,167961.0,,,500.0,500.0,106697,,PHP,,106697,500.0,HARICOT CORPORATION,167961,106697,500.0,HARICOT CORPORATION,167961.0,,,
1159,171442,,2024-05-17,HIGHLANDS COFFEE - DOUBLE DRAGON PLAZA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73555,,,167187.0,,,650.0,1300.0,106743,,PHP,,106743,1300.0,HIGHLANDS COFFEE - DOUBLE DRAGON PLAZA,167187,106743,1300.0,HIGHLANDS COFFEE - DOUBLE DRAGON PLAZA,167187.0,,,
1160,171442,,,,,,85,,,191181.0,,,650.0,,,,,,,,,191181,,,,191181.0,,,
1161,171441,,2024-05-17,SUBWAY-DOUBLE DRAGON,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,,,,,,,1300.0,1300.0,106742,,PHP,,106742,1300.0,SUBWAY-DOUBLE DRAGON,,106742,1300.0,SUBWAY-DOUBLE DRAGON,,,,
1162,171440,,2024-05-17,BULALO WORLD - METRO POINT MALL,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73559,,,167191.0,,,1200.0,1200.0,106741,,PHP,,106741,1200.0,BULALO WORLD - METRO POINT MALL,167191,106741,1200.0,BULALO WORLD - METRO POINT MALL,167191.0,,,
1163,171445,,2024-05-17,SHARE TEA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73561,,,167193.0,,,1200.0,1200.0,106745,,PHP,,106745,1200.0,SHARE TEA,167193,106745,1200.0,SHARE TEA,167193.0,,,
1164,171444,,2024-05-17,THE ORANGE BUCKET,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73563,,,167195.0,,,1300.0,1300.0,106744,,PHP,,106744,1300.0,THE ORANGE BUCKET,167195,106744,1300.0,THE ORANGE BUCKET,167195.0,,,
1165,171450,,2024-05-17,AJISEN EXPRESS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73553,,,167185.0,,,600.0,600.0,106750,,PHP,,106750,600.0,AJISEN EXPRESS,167185,106750,600.0,AJISEN EXPRESS,167185.0,,,
1166,171449,,2024-05-17,CLYDE'S BREAD & PASTRIES - DOUBLE DRAGON,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73554,,,167186.0,,,600.0,600.0,106749,,PHP,,106749,600.0,CLYDE'S BREAD & PASTRIES - DOUBLE DRAGON,167186,106749,600.0,CLYDE'S BREAD & PASTRIES - DOUBLE DRAGON,167186.0,,,
1167,171448,,2024-05-17,AUSTREE FOOD HUB CORPORATION (KOOMI),Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73556,,,167188.0,,,1200.0,1200.0,106748,,PHP,,106748,1200.0,AUSTREE FOOD HUB CORPORATION (KOOMI),167188,106748,1200.0,AUSTREE FOOD HUB CORPORATION (KOOMI),167188.0,,,
1168,171447,,2024-05-17,ROMANTIC BABOY,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73557,,,167189.0,,,1300.0,1300.0,106747,,PHP,,106747,1300.0,ROMANTIC BABOY,167189,106747,1300.0,ROMANTIC BABOY,167189.0,,,
1170,171453,,2024-05-21,199 AVENUE RESTAURANT,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74530,,,166415.0,,,600.0,600.0,106795,,PHP,,106795,600.0,199 AVENUE RESTAURANT,166415,106795,600.0,199 AVENUE RESTAURANT,166415.0,,,
1171,171452,,2024-05-20,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74519,,,166404.0,,,500.0,500.0,106794,,PHP,,106794,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166404,106794,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166404.0,,,
1172,171451,,2024-05-20,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74517,,,166401.0,,,500.0,500.0,106793,,PHP,,106793,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166401,106793,500.0,MAHOGANY PLACE HOMEOWNERS ASSOCIATION INC.,166401.0,,,
1173,171457,,2024-05-24,EUPHRATES WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74551,,,166436.0,,,500.0,500.0,106800,,PHP,,106800,500.0,EUPHRATES WATER REFILLING STATION,166436,106800,500.0,EUPHRATES WATER REFILLING STATION,166436.0,,,
1174,171456,,2024-05-23,KADATUAN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74515,,,166399.0,,,500.0,500.0,106799,,PHP,,106799,500.0,KADATUAN WATER REFILLING STATION,166399,106799,500.0,KADATUAN WATER REFILLING STATION,166399.0,,,
1175,171455,,2024-05-23,THE VERANDA CONDOMINIUM CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74540,,,166425.0,,,1300.0,1300.0,106797,,PHP,,106797,1300.0,THE VERANDA CONDOMINIUM CORPORATION,166425,106797,1300.0,THE VERANDA CONDOMINIUM CORPORATION,166425.0,,,
1176,171454,,2024-05-21,GLACIER REFRIGERATED SERVICES CORP.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74510,,,166394.0,,,500.0,500.0,106796,,PHP,,106796,500.0,GLACIER REFRIGERATED SERVICES CORP.,166394,106796,500.0,GLACIER REFRIGERATED SERVICES CORP.,166394.0,,,
1177,171461,,2024-05-10,HI-FIVE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74310,,,167840.0,,,1400.0,1400.0,106843,,PHP,,106843,1400.0,HI-FIVE,167840,106843,1400.0,HI-FIVE,167840.0,,,
1178,171460,,2024-05-08,ROBINSONS SUPERMARKET,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74080,,,167609.0,,,500.0,500.0,106841,,PHP,,106841,500.0,ROBINSONS SUPERMARKET,167609,106841,500.0,ROBINSONS SUPERMARKET,167609.0,,,
1179,171459,,2024-05-08,ELLIANA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74063,,,167592.0,,,500.0,500.0,106840,,PHP,,106840,500.0,ELLIANA WATER REFILLING STATION,167592,106840,500.0,ELLIANA WATER REFILLING STATION,167592.0,,,
1180,171458,,2024-05-08,BPI-PHILAM LIFE ALABANG CONDOMINIUM CORPORATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74057,,,167586.0,,,1650.0,1650.0,106838,,PHP,,106838,1650.0,BPI-PHILAM LIFE ALABANG CONDOMINIUM CORPORATION,167586,106838,1650.0,BPI-PHILAM LIFE ALABANG CONDOMINIUM CORPORATION,167586.0,,,
1181,171463,,2024-05-10,ALLASTRILLAS ENTERPRISES,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74042,,,167571.0,,,750.0,750.0,106847,,PHP,,106847,750.0,ALLASTRILLAS ENTERPRISES,167571,106847,750.0,ALLASTRILLAS ENTERPRISES,167571.0,,,
1182,171469,,2024-05-07,NANIBI WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73844,,,167373.0,,,400.0,400.0,106853,,PHP,,106853,400.0,NANIBI WATER REFILLING STATION,167373,106853,400.0,NANIBI WATER REFILLING STATION,167373.0,,,
1183,171466,,2024-05-10,REY WATER STATION-CANCELLED,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74300,,,167830.0,,,1400.0,1400.0,106850,,PHP,,106850,1400.0,REY WATER STATION-CANCELLED,167830,106850,1400.0,REY WATER STATION-CANCELLED,167830.0,,,
1184,171465,,2024-05-10,DOMINO'S PIZZA MOLINO,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74046,,,167575.0,,,900.0,900.0,106849,,PHP,,106849,900.0,DOMINO'S PIZZA MOLINO,167575,106849,900.0,DOMINO'S PIZZA MOLINO,167575.0,,,
1185,171471,,2024-05-07,SASHUI WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73824,,,167353.0,,,375.0,375.0,106861,,PHP,,106861,375.0,SASHUI WATER STATION,167353,106861,375.0,SASHUI WATER STATION,167353.0,,,
1186,171470,,2024-05-07,NANIBI WATER REFILLING STATION  -2,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73836,,,167365.0,,,400.0,400.0,106855,,PHP,,106855,400.0,NANIBI WATER REFILLING STATION  -2,167365,106855,400.0,NANIBI WATER REFILLING STATION  -2,167365.0,,,
1187,171475,,2024-05-09,AQUA THEA-CLEAN,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74220,,,167750.0,,,400.0,400.0,106975,,PHP,,106975,400.0,AQUA THEA-CLEAN,167750,106975,400.0,AQUA THEA-CLEAN,167750.0,,,
1188,171474,,2024-05-23,ING BANK MANILA BRANCH,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74137,,,167666.0,,,2500.0,2500.0,106900,,PHP,,106900,2500.0,ING BANK MANILA BRANCH,167666,106900,2500.0,ING BANK MANILA BRANCH,167666.0,,,
1189,171473,,2024-05-07,AQUA NIÑA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73809,,,167338.0,,,375.0,375.0,106864,,PHP,,106864,375.0,AQUA NIÑA WATER REFILLING STATION,167338,106864,375.0,AQUA NIÑA WATER REFILLING STATION,167338.0,,,
1190,171472,,2024-05-07,SASHUI WATER STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74061,,,167590.0,,,1400.0,1400.0,106862,,PHP,,106862,1400.0,SASHUI WATER STATION,167590,106862,1400.0,SASHUI WATER STATION,167590.0,,,
1191,171479,,2024-05-09,EPHRAIM WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74216,,,167746.0,,,1775.0,1775.0,106979,,PHP,,106979,1775.0,EPHRAIM WATER REFILLING STATION,167746,106979,1775.0,EPHRAIM WATER REFILLING STATION,167746.0,,,
1192,171480,,2024-05-09,CHRISTAL ALKALINE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,,,,,,,2900.0,2900.0,106981,,PHP,,106981,2900.0,CHRISTAL ALKALINE,,106981,2900.0,CHRISTAL ALKALINE,,,,
1193,171485,,2024-05-09,CONTIS  SM BACOOR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73984,,,167514.0,,,500.0,500.0,106990,,PHP,,106990,500.0,CONTIS  SM BACOOR,167514,106990,500.0,CONTIS  SM BACOOR,167514.0,,,
1194,171484,,2024-05-09,LOCAVORE-SM BACOOR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74355,,,167886.0,,,500.0,500.0,106989,,PHP,,106989,500.0,LOCAVORE-SM BACOOR,167886,106989,500.0,LOCAVORE-SM BACOOR,167886.0,,,
1195,171483,,2024-05-09,TENKA HOTPOT CORP./SUMO NIKU-SM BACOOR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74006,,,167536.0,,,500.0,500.0,106988,,PHP,,106988,500.0,TENKA HOTPOT CORP./SUMO NIKU-SM BACOOR,167536,106988,500.0,TENKA HOTPOT CORP./SUMO NIKU-SM BACOOR,167536.0,,,
1196,171481,,2024-05-09,L3J WATER PURIFIED STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74008,,,167538.0,,,350.0,350.0,106984,,PHP,,106984,350.0,L3J WATER PURIFIED STATION,167538,106984,350.0,L3J WATER PURIFIED STATION,167538.0,,,
1197,171490,,2024-05-16,HOW DO YOU ROLL INC./OOMA BOLD NEW JAPANESE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73709,,,167279.0,,,1000.0,1000.0,106995,,PHP,,106995,1000.0,HOW DO YOU ROLL INC./OOMA BOLD NEW JAPANESE,167279,106995,1000.0,HOW DO YOU ROLL INC./OOMA BOLD NEW JAPANESE,167279.0,,,
1198,171489,,2024-05-16,"EST. MASA MANILA, INC./MAMA NAMS ARNAIZ",Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73710,,,167280.0,,,500.0,500.0,106994,,PHP,,106994,500.0,"EST. MASA MANILA, INC./MAMA NAMS ARNAIZ",167280,106994,500.0,"EST. MASA MANILA, INC./MAMA NAMS ARNAIZ",167280.0,,,
1199,171488,,2024-05-16,"EST. BURGER BAAR, INC.-SALCEDO VILLAGE",Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73705,,,167275.0,,,1000.0,1000.0,106993,,PHP,,106993,1000.0,"EST. BURGER BAAR, INC.-SALCEDO VILLAGE",167275,106993,1000.0,"EST. BURGER BAAR, INC.-SALCEDO VILLAGE",167275.0,,,
1200,171487,,2024-05-16,HOW DO YOU ROLL INC./OOMA SUSHI BAR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,74081,,,167610.0,,,1000.0,1000.0,106992,,PHP,,106992,1000.0,HOW DO YOU ROLL INC./OOMA SUSHI BAR,167610,106992,1000.0,HOW DO YOU ROLL INC./OOMA SUSHI BAR,167610.0,,,
1201,171492,,2024-05-16,NIKKEI ROBATA GREENBELT,Cash,Cash and cash equivalents:Cash In bank:CIB BDO TAGUIG 4888,73711,,,167281.0,,,500.0,500.0,106997,,PHP,,106997,500.0,NIKKEI ROBATA GREENBELT,167281,106997,500.0,NIKKEI ROBATA GREENBELT,167281.0,,,
