MATCH_LEVEL,MATCH_TYPE,CRB_NO,CRB_CLIENT_NAME,CRB_TOTAL_AMOUNT,CRB_SI_NO,CRB_DATE,SAASANT_REFERENCE_NO,SAASANT_CUSTOMER,SAASANT_TOTAL,SAASANT_QB_INVOICE_ID,SAASANT_QbId,SAASANT_Ref No (Payment No),SAASANT_Payment Date,SAASANT_Customer,SAASANT_Payment method,SAASANT_Deposit To Account Name,SAASANT_Invoice No,SAASANT_Journal No,SAASANT_QB Journal Id,SAASANT_QB Invoice Id,SAASANT_QB Credit Memo Id,SAASANT_Credit Memo No,SAASANT_Amount,SAASANT_Total,SAASANT_Reference No,SAASANT_Memo,SAASANT_Currency Code,SAASANT_Exchange Rate
1,Reference No,1793,CBD FOODVENTURE INC,350.0,372610.0,2024-05-21,1793,WATERWISE WRS,3850.0,564436,649499,,2024-05-14,WATERWISE WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,0020,,,564436.0,,,3850.0,3850.0,1793,,PHP,
1,Reference No,1787,GOLDEN ATLANTIC EVEREST FOOD CORP,2250.0,372601.0,2024-05-21,1787,AQUA BROTHERS WRS,4100.0,564438,649500,,2024-05-14,AQUA BROTHERS WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,0014,,,564438.0,,,4100.0,4100.0,1787,,PHP,
1,Reference No,1783,THE BIG CHILL INC,350.0,372603.0,2024-05-21,1783,WATER 7 REFILLING STATION,4100.0,564439,649502,,2024-05-14,WATER 7 REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,NAG-009,,,564439.0,,,4100.0,4100.0,1783,,PHP,
1,Reference No,1785,GINO'S BRICK OVEN PIZZA,350.0,372605.0,2024-05-21,1785,CAM SUR SAMAYPAN WRS,4100.0,564448,649533,,2024-05-14,CAM SUR SAMAYPAN WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,0011,,,564448.0,,,4100.0,4100.0,1785,,PHP,
1,Reference No,1870,DOMINOS PIZZA MABALACAT,900.0,369022.0,2024-05-16,1870,AQUA SERV WATER REFILLING STATION (NAGA),3500.0,165169,649536,,2024-05-20,AQUA SERV WATER REFILLING STATION (NAGA),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00597,,,165169.0,,,3500.0,3500.0,1870,,PHP,
1,Reference No,1760,CLASSIC SAVORY,700.0,373044.0,2024-05-17,1760,"CITY WATER REFILLING STATION, MILAOR",600.0,165111,649538,,2024-05-13,"CITY WATER REFILLING STATION, MILAOR",Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00538,,,165111.0,,,600.0,600.0,1760,,PHP,
1,Reference No,1761,SHIN MANN-HANN CORP,350.0,371010.0,2024-05-17,1761,"NAGA HEMODIALYSIS CENTER, INC",1800.0,165112,649542,,2024-05-13,"NAGA HEMODIALYSIS CENTER, INC",Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00539,,,165112.0,,,1800.0,1800.0,1761,,PHP,
1,Reference No,1774,MAMA BEAR'S HOMEMADE CONCEPTS INC,350.0,372646.0,2024-05-21,1774,HYDROSAVE WATER REFILLING STATION,600.0,164985,649545,,2024-05-14,HYDROSAVE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00002,,,164985.0,,,600.0,600.0,1774,,PHP,
1,Reference No,1775,BAGNET BOY,350.0,372617.0,2024-05-21,1775,H2OH COCOFRESH WATER REFILLING STATION,600.0,164986,649553,,2024-05-14,H2OH COCOFRESH WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00003,,,164986.0,,,600.0,600.0,1775,,PHP,
1,Reference No,1856,SMART LAB DIAGNOSTIC AND DIALYSIS CENETR,1500.0,370195.0,2024-05-06,1856,S & R CANTEEN NF,1200.0,297979,649555,,2024-05-17,S & R CANTEEN NF,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,594,,,297979.0,,,1200.0,1200.0,1856,,PHP,
1,Reference No,1877,THE KIDNEY SPACE INC DIALYSIS CENTER,1500.0,370144.0,2024-05-23,1877,YANG THAN WATER REFILLING STATION,4100.0,165176,649557,,2024-05-20,YANG THAN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00604,,,165176.0,,,4100.0,4100.0,1877,,PHP,
1,Reference No,1904,PASIG DOCTOR'S MEDICAL CENTER,1500.0,365984.0,2024-05-09,1904,ALKHEMY WATER REFILLING STATION,4100.0,165203,649558,,2024-05-21,ALKHEMY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00631,,,165203.0,,,4100.0,4100.0,1904,,PHP,
1,Reference No,1979,FE DEL MUNDO MEDICAL CENTER,7366.07,370183.0,2024-05-30,1979,FRYDT WATER REFILLING STATION (PAMPLONA),4100.0,165278,649569,,2024-05-28,FRYDT WATER REFILLING STATION (PAMPLONA),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00706,,,165278.0,,,4100.0,4100.0,1979,,PHP,
1,Reference No,1901,PARAÑAQUE DOCTORS HOSPITAL,1500.0,366027.0,2024-05-03,1901,WATER LOVE WATER REFILLING STATION,600.0,165195,649626,,2024-05-21,WATER LOVE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00623,,,165195.0,,,600.0,600.0,1901,,PHP,
1,Reference No,1902,OSPITAL NG PARAÑAQUE,2500.0,361945.0,2024-05-07,1902,EXESOL WATER REFILLING STATION,600.0,165196,649627,,2024-05-21,EXESOL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00624,,,165196.0,,,600.0,600.0,1902,,PHP,
1,Reference No,1776,70'S KIMCHI,350.0,372613.0,2024-05-21,1776,LUCKYBURST WATER REFILLING STATION/ MISTY WATER REFILLING STATION,600.0,164987,649694,,2024-05-14,LUCKYBURST WATER REFILLING STATION/ MISTY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00004,,,164987.0,,,600.0,600.0,1776,,PHP,
1,Reference No,1777,PEPER BROERS INC,700.0,372644.0,2024-05-21,1777,VMAC COOL BLUE WATER REFILLING STATION,600.0,164988,649695,,2024-05-14,VMAC COOL BLUE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00005,,,164988.0,,,600.0,600.0,1777,,PHP,
1,Reference No,1778,MAX'S KITCHEN INC,1500.0,372600.0,2024-05-21,1778,SINAN TUBIG WATER REFILLING STATION,600.0,164989,649696,,2024-05-14,SINAN TUBIG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00006,,,164989.0,,,600.0,600.0,1778,,PHP,
1,Reference No,1781,DAILYSOUL INC,1050.0,372640.0,2024-05-21,1781,CASURECO II EMPLOYEES MULTIPURPOSE COOPERATIVE,600.0,164990,649698,,2024-05-14,CASURECO II EMPLOYEES MULTIPURPOSE COOPERATIVE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00007,,,164990.0,,,600.0,600.0,1781,,PHP,
1,Reference No,1784,FIGARO COFFEE SYSTEMS INC,700.0,372632.0,2024-05-21,1784,"GOLDEN FLAVORS, INC. (JOLLIBEE SIPOCOT)",1800.0,164993,649699,,2024-05-14,"GOLDEN FLAVORS, INC. (JOLLIBEE SIPOCOT)",Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00010,,,164993.0,,,1800.0,1800.0,1784,,PHP,
1,Reference No,1782,TAIPEIFOODS INC,700.0,372625.0,2024-05-21,1782,PRINCE ALKAWAY WATER REFILLING STATION,600.0,164991,649700,,2024-05-14,PRINCE ALKAWAY WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00008,,,164991.0,,,600.0,600.0,1782,,PHP,
1,Reference No,1788,MAX'S GROUP INC,1400.0,372598.0,2024-05-21,1788,AMAZING LAGOON AQUA STATION,600.0,164997,649701,,2024-05-14,AMAZING LAGOON AQUA STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00015,,,164997.0,,,600.0,600.0,1788,,PHP,
1,Reference No,1789,BANAPPLE,750.0,372599.0,2024-05-21,1789,ASHLENE WATER REFILLING STATION,600.0,164998,649704,,2024-05-14,ASHLENE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00016,,,164998.0,,,600.0,600.0,1789,,PHP,
1,Reference No,1790,CAFÉ AZUL CORP,350.0,372604.0,2024-05-21,1790,C. WATER REFILLING STATION,600.0,164999,649705,,2024-05-14,C. WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00017,,,164999.0,,,600.0,600.0,1790,,PHP,
1,Reference No,1964,JOMAY WRS,500.0,373656.0,2024-05-07,1964,BIOFROST TUBE ICE & WATER REFILLING STATION,1200.0,165264,649709,,2024-05-28,BIOFROST TUBE ICE & WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00692,,,165264.0,,,1200.0,1200.0,1964,,PHP,
1,Reference No,1842,CEBU OVEN MAGIC CORP,700.0,373804.0,2024-05-24,1842,BETA WATERS- VISTANZA,1800.0,165141,649713,,2024-05-14,BETA WATERS- VISTANZA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00569,,,165141.0,,,1800.0,1800.0,1842,,PHP,
1,Reference No,1791,CUESINA,700.0,372624.0,2024-05-21,1791,HYDRO QUENCH WATER REFILLING STATION,600.0,165000,649724,,2024-05-14,HYDRO QUENCH WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00018,,,165000.0,,,600.0,600.0,1791,,PHP,
1,Reference No,1792,PHO HOA,350.0,372606.0,2024-05-21,1792,SUNNY ONE WATER REFILLING STATION,600.0,165001,649913,,2024-05-14,SUNNY ONE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00019,,,165001.0,,,600.0,600.0,1792,,PHP,
1,Reference No,1795,TENDER BOB'S,700.0,372638.0,2024-05-21,1795,ERICA WATERS,350.0,165004,649918,,2024-05-14,ERICA WATERS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00022,,,165004.0,,,350.0,350.0,1795,,PHP,
1,Reference No,1798,ELEVATED FOOD RECIPE INC,700.0,372700.0,2024-05-21,1798,YARAFIL WATER REFILLING STATION,350.0,165007,649956,,2024-05-14,YARAFIL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00024,,,165007.0,,,350.0,350.0,1798,,PHP,
1,Reference No,1799,TEXAS ROADHOUSE,1050.0,373875.0,2024-05-21,1799,AQUABELLA WATER REFILLING STATION,350.0,165008,649957,,2024-05-14,AQUABELLA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00026,,,165008.0,,,350.0,350.0,1799,,PHP,
1,Reference No,1800,MODERN SHANGHAI,350.0,372623.0,2024-05-21,1800,AQUAMARIE WATER REFILLING STATION,350.0,165009,649959,,2024-05-14,AQUAMARIE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00027,,,165009.0,,,350.0,350.0,1800,,PHP,
1,Reference No,1779,QUICKLY,350.0,372611.0,2024-05-21,1779,BOSS JEFF WATER REFILLING STATION,600.0,165019,649987,,2024-05-14,BOSS JEFF WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00037,,,165019.0,,,600.0,600.0,1779,,PHP,
1,Reference No,1762,BONCHON,1050.0,372642.0,2024-05-21,1762,AÑES- CBD WATER REFILLING STATION,600.0,165113,650003,,2024-05-13,AÑES- CBD WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00540,,,165113.0,,,600.0,600.0,1762,,PHP,
1,Reference No,1763,HEN LIN,350.0,372612.0,2024-05-21,1763,CENMAR'S WATER REFILLING STATION,600.0,165114,650005,,2024-05-14,CENMAR'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00541,,,165114.0,,,600.0,600.0,1763,,PHP,
1,Reference No,1765,BALIWAG LECHON MANOK INC,350.0,372616.0,2024-05-21,1765,AQUA MIRO WATER REFILLING STATION,600.0,165116,650006,,2024-05-14,AQUA MIRO WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00543,,,165116.0,,,600.0,600.0,1765,,PHP,
1,Reference No,1766,STEAK STATION,350.0,372619.0,2024-05-21,1766,LING-JHUN WATER STATION,600.0,165117,650007,,2024-05-14,LING-JHUN WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00544,,,165117.0,,,600.0,600.0,1766,,PHP,
1,Reference No,1767,RBQ FOOD SPECIALISTS INC.,350.0,372615.0,2024-05-21,1767,BLUELEAF WATER REFILLING STATION,600.0,165118,650008,,2024-05-14,BLUELEAF WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00545,,,165118.0,,,600.0,600.0,1767,,PHP,
1,Reference No,1768,KAKATAKAM,350.0,373873.0,2024-05-21,1768,AQUA STREAM WATER REFILLING STATION,600.0,165119,650009,,2024-05-14,AQUA STREAM WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00546,,,165119.0,,,600.0,600.0,1768,,PHP,
1,Reference No,1769,WENPHIL CORPORATION,1050.0,372641.0,2024-05-21,1769,MEL'S CHOICE WATER REFILLING STATION,600.0,165120,650010,,2024-05-14,MEL'S CHOICE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00547,,,165120.0,,,600.0,600.0,1769,,PHP,
1,Reference No,1833,CHOWDER FOOD INC/GOTO TOPPS,400.0,371583.0,2024-05-14,1833,ROYAL BREEZE WATER REFILLING STATION,600.0,165134,650018,,2024-05-14,ROYAL BREEZE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00561,,,165134.0,,,600.0,600.0,1833,,PHP,
1,Reference No,1834,GOLDILOCKS BAKESHOP INC,600.0,373798.0,2024-05-24,1834,SEASIDE SPRING WATER REFILLING STATION,600.0,165135,650019,,2024-05-14,SEASIDE SPRING WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00562,,,165135.0,,,600.0,600.0,1834,,PHP,
1,Reference No,1835,BEARS FOOD INC,600.0,373799.0,2024-05-24,1835,SEAWASE WATER REFILLING STATION,600.0,165136,650020,,2024-05-14,SEAWASE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00563,,,165136.0,,,600.0,600.0,1835,,PHP,
1,Reference No,1836,EMILIA AND SONS INC,700.0,373802.0,2024-05-24,1836,TUBIG 19 WATER REFILLING STATION,600.0,165137,650021,,2024-05-14,TUBIG 19 WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00564,,,165137.0,,,600.0,600.0,1836,,PHP,
1,Reference No,1837,AMHIA SERIES NOVALICHES,600.0,372784.0,2024-05-24,1837,MILAOR WATER CORPORATION- DEL ROSARIO,350.0,165138,650022,,2024-05-14,MILAOR WATER CORPORATION- DEL ROSARIO,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00566,,,165138.0,,,350.0,350.0,1837,,PHP,
1,Reference No,1840,MINDANAO FOOD CORPORATION,700.0,373807.0,2024-05-24,1840,AQUEOUS CRYSTAL WATER STATION,600.0,165140,650023,,2024-05-14,AQUEOUS CRYSTAL WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00568,,,165140.0,,,600.0,600.0,1840,,PHP,
1,Reference No,1841,CTJ ASIA CORP,700.0,374195.0,2024-05-24,1841,BETA WATERS- GV3,600.0,165142,650024,,2024-05-14,BETA WATERS- GV3,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00570,,,165142.0,,,600.0,600.0,1841,,PHP,
1,Reference No,1843,MAX'S KITCHEN INC,1400.0,373788.0,2024-05-24,1843,AKI'S HYDRO WATER REFILLING STATION,600.0,165143,650025,,2024-05-14,AKI'S HYDRO WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00571,,,165143.0,,,600.0,600.0,1843,,PHP,
1,Reference No,1844,SHAKEY'S PIZZA,1400.0,373790.0,2024-05-24,1844,FOREST SPRING WATER REFILLING STATION,600.0,165144,650026,,2024-05-14,FOREST SPRING WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00572,,,165144.0,,,600.0,600.0,1844,,PHP,
1,Reference No,1846,CLASSIC SAVORY,1400.0,373789.0,2024-05-24,1846,PRINCESS & ARA WATER REFILLING STATION,600.0,165146,650027,,2024-05-14,PRINCESS & ARA WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00574,,,165146.0,,,600.0,600.0,1846,,PHP,
1,Reference No,1853,PINEHURST MEDICAL SERVICES INC,7350.0,357595.0,2024-05-02,1853,TANCHULING GENERAL HOSPITAL DIALYSIS CENTER,1800.0,165153,650029,,2024-05-14,TANCHULING GENERAL HOSPITAL DIALYSIS CENTER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00581,,,165153.0,,,1800.0,1800.0,1853,,PHP,
1,Reference No,1854,UNIVERSITY OF STO TOMAS HOSPITAL,3500.0,366047.0,2024-05-02,1854,DR. AMADO D. COPE DIALYSIS CENTER,1800.0,165154,650030,,2024-05-14,DR. AMADO D. COPE DIALYSIS CENTER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00582,,,165154.0,,,1800.0,1800.0,1854,,PHP,
1,Reference No,1797,THE RED CRAB,350.0,373874.0,2024-05-21,1797,WATER FOR LESS (CANAMAN),350.0,165513,650031,,2024-05-14,WATER FOR LESS (CANAMAN),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00025,,,165513.0,,,350.0,350.0,1797,,PHP,
1,Reference No,1780,LA CREPERIE,700.0,372629.0,2024-05-21,1780,CLEARTHIRST WATER REFILLING STATION,600.0,166058,650036,,2024-05-14,CLEARTHIRST WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00565,,,166058.0,,,600.0,600.0,1780,,PHP,
1,Reference No,1770,SBARRO,700.0,372621.0,2024-05-21,1770,J & J WATER REFILLING STATION (NAGA),600.0,165121,650041,,2024-05-14,J & J WATER REFILLING STATION (NAGA),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00548,,,165121.0,,,600.0,600.0,1770,,PHP,
1,Reference No,1772,SIZZLING FOOD INC,350.0,372614.0,2024-05-21,1772,CARAMDAN WRS I,1200.0,165123,650045,,2024-05-14,CARAMDAN WRS I,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00550,,,165123.0,,,1200.0,1200.0,1772,,PHP,
1,Reference No,1838,AMAIA,600.0,372783.0,2024-05-24,1838,MILAOR WATER CORPORATION- BORONGBORONGAN,350.0,165139,650048,,2024-05-14,MILAOR WATER CORPORATION- BORONGBORONGAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00567,,,165139.0,,,350.0,350.0,1838,,PHP,
1,Reference No,1845,BON CHON CHICKEN,700.0,373792.0,2024-05-24,1845,MOM & POPS WATER REFILLING STATION,600.0,165145,650049,,2024-05-14,MOM & POPS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00573,,,165145.0,,,600.0,600.0,1845,,PHP,
1,Reference No,1847,MANG INASAL,1400.0,373791.0,2024-05-24,1847,WATER MARKET WRS/PROLIFER MARKETING,600.0,165147,650053,,2024-05-14,WATER MARKET WRS/PROLIFER MARKETING,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00575,,,165147.0,,,600.0,600.0,1847,,PHP,
1,Reference No,1848,IENA ROSA FOOD CORP,700.0,373793.0,2024-05-24,1848,PRECIOUS & MAIKE WATER REFILLING STATION,600.0,165148,650062,,2024-05-14,PRECIOUS & MAIKE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00576,,,165148.0,,,600.0,600.0,1848,,PHP,
1,Reference No,1849,KFC FOOD CORP,2800.0,373787.0,2024-05-24,1849,GOOD SAMARITAN WATER REFILLING STATION,600.0,165149,650066,,2024-05-14,GOOD SAMARITAN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00577,,,165149.0,,,600.0,600.0,1849,,PHP,
1,Reference No,1850,GOLDILOCKS BAKESHOP INC,600.0,373795.0,2024-05-24,1850,WAVE WATER REFILLING STATION,600.0,165150,650069,,2024-05-14,WAVE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00578,,,165150.0,,,600.0,600.0,1850,,PHP,
1,Reference No,1771,THE PEPASOLA FOOD OPC,350.0,372645.0,2024-05-21,1771,AQUABOY WRS,600.0,297965,650071,,2024-05-14,AQUABOY WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,549,,,297965.0,,,600.0,600.0,1771,,PHP,
1,Reference No,1773,DAVAO TUNA GRILL,350.0,372618.0,2024-05-21,1773,CITY WRS,600.0,564440,650072,,2024-05-14,CITY WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,NAG-001,,,564440.0,,,600.0,600.0,1773,,PHP,
1,Reference No,1796,PROTOS CYMA GREEK TAVERNA CORPORATION,700.0,372639.0,2024-05-21,1796,ALKALINE PURE CLEAN WRS,350.0,647580,650073,,2024-05-14,ALKALINE PURE CLEAN WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,NAG-23,,,647580.0,,,350.0,350.0,1796,,PHP,
1,Reference No,1857,ST JANUARIUS RENAL HEALTH CARE,3000.0,,2024-05-06,1857,AQUA PLANET,350.0,165155,650074,,2024-05-20,AQUA PLANET,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00583,,,165155.0,,,350.0,350.0,1857,,PHP,
1,Reference No,1875,ST ALOYSIUS DIALYSIS CENTER,9000.0,374058.0,2024-05-21,1875,ANNYEOUNG WATER REFILLING STATION,600.0,165174,650075,,2024-05-20,ANNYEOUNG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00602,,,165174.0,,,600.0,600.0,1875,,PHP,
1,Reference No,1858,ADVENTIST MEDICAL CENTER MANILA,1500.0,370181.0,2024-05-06,1858,NIKNOK FARM,600.0,165156,650091,,2024-05-20,NIKNOK FARM,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00584,,,165156.0,,,600.0,600.0,1858,,PHP,
1,Reference No,1860,ELITE DIALYSIS,1500.0,370079.0,2024-05-08,1860,HEARTS WATER REFILLING STATION,600.0,165158,650093,,2024-05-20,HEARTS WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00586,,,165158.0,,,600.0,600.0,1860,,PHP,
1,Reference No,1861,CARDINAL SANTOS MEDICAL CENTER,7500.0,373566.0,2024-05-08,1861,AQUA STRANA CHERON WATER REFILLING STATION,600.0,165160,650095,,2024-05-20,AQUA STRANA CHERON WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00588,,,165160.0,,,600.0,600.0,1861,,PHP,
1,Reference No,1863,LG HEALTHCARE,1470.0,370162.0,2024-05-10,1863,INFELIS WATER STATION,600.0,165161,650098,,2024-05-20,INFELIS WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00589,,,165161.0,,,600.0,600.0,1863,,PHP,
1,Reference No,1868,MULTISPECIALTY VENTURE OF TARLAC,1500.0,370354.0,2024-05-16,1868,JADEGLYN WATER REFILLING STATION,600.0,165163,650100,,2024-05-20,JADEGLYN WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00591,,,165163.0,,,600.0,600.0,1868,,PHP,
1,Reference No,1869,GC HEMODYNAMIX INX,1800.0,370356.0,2024-05-16,1869,MALANYAON WATER REFILLING STATION,600.0,165164,650101,,2024-05-20,MALANYAON WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00592,,,165164.0,,,600.0,600.0,1869,,PHP,
1,Reference No,1864,DIALYMED RENAL CARE CENTER INC.,1500.0,366021.0,2024-05-10,1864,GRAINSMART AQUA REFILLING STATION,600.0,165167,650104,,2024-05-20,GRAINSMART AQUA REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00595,,,165167.0,,,600.0,600.0,1864,,PHP,
1,Reference No,1865,CITY GOVERNMENT OF MEYCAUAYAN,37000.0,,2024-05-14,1865,AQUA SERV WATER REFILLING STATION (NAGA),600.0,165168,650105,,2024-05-20,AQUA SERV WATER REFILLING STATION (NAGA),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00596,,,165168.0,,,600.0,600.0,1865,,PHP,
1,Reference No,1873,BULACAN MEDICAL CENTER,21000.0,370334.0,2024-05-21,1873,KUYA JIMZON WATER REFILLING STATION,600.0,165172,650107,,2024-05-20,KUYA JIMZON WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00600,,,165172.0,,,600.0,600.0,1873,,PHP,
1,Reference No,1866,GERONA DIALYSIS OF THE SACRED HEART CORP,4500.0,,2024-05-16,1866,OPTIMIST WATER REFILLING STATION,600.0,165173,650108,,2024-05-20,OPTIMIST WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00601,,,165173.0,,,600.0,600.0,1866,,PHP,
1,Reference No,1876,GENERIC SAVES DRUGSTORE,700.0,374125.0,2024-05-23,1876,AQUATOUCH WATER REFILLING STATION,600.0,165175,650109,,2024-05-20,AQUATOUCH WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00603,,,165175.0,,,600.0,600.0,1876,,PHP,
1,Reference No,1878,DIALYCARE HEMODIALYSIS CENTER,1500.0,370148.0,2024-05-23,1878,PAPA TUBIG WATER REFILLING STATION,600.0,165177,650110,,2024-05-20,PAPA TUBIG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00605,,,165177.0,,,600.0,600.0,1878,,PHP,
1,Reference No,1879,AJ8 OFFICE SUPPLY AND EQUIPMENT TRAD,10500.0,374269.0,2024-05-23,1879,SUMMIT HOTEL (CAFÉ),600.0,165178,650111,,2024-05-20,SUMMIT HOTEL (CAFÉ),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00606,,,165178.0,,,600.0,600.0,1879,,PHP,
1,Reference No,1903,OSPITAL NG PARAÑAQUE,2500.0,366040.0,2024-05-07,1903,J/C WATER REFILLING STATION,600.0,165202,650115,,2024-05-21,J/C WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Naga,00630,,,165202.0,,,600.0,600.0,1903,,PHP,
